txn_date,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death
2020-12-15,ปัตตานี,0,94,0,54,0,1
2020-12-15,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-12-15,พะเยา,0,4,0,3,0,1
2020-12-15,พังงา,0,2,0,2,0,0
2020-12-15,พัทลุง,0,14,0,14,0,0
2020-12-15,พิจิตร,0,1,0,0,0,0
2020-12-15,พิษณุโลก,0,6,0,5,0,0
2020-12-15,ภูเก็ต,0,228,0,209,0,3
2020-12-15,มหาสารคาม,0,1,0,1,0,1
2020-12-15,มุกดาหาร,0,4,0,4,0,0
2020-12-15,ยะลา,0,135,0,89,0,2
2020-12-15,ยโสธร,0,1,0,0,0,0
2020-12-15,ระนอง,0,0,0,0,0,0
2020-12-15,ระยอง,0,6,0,5,0,0
2020-12-15,ราชบุรี,0,8,0,4,0,0
2020-12-15,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-15,ลพบุรี,0,2,0,2,0,0
2020-12-15,ลำปาง,0,4,0,4,0,0
2020-12-15,ลำพูน,0,4,0,4,0,0
2020-12-15,ศรีสะเกษ,0,8,0,7,0,0
2020-12-15,สกลนคร,0,1,0,1,0,0
2020-12-15,สงขลา,0,134,0,84,0,0
2020-12-15,สตูล,0,18,0,0,0,0
2020-12-15,สมุทรปราการ,0,281,0,81,0,4
2020-12-15,สมุทรสงคราม,0,1,0,1,0,0
2020-12-15,สมุทรสาคร,0,14,0,14,0,1
2020-12-15,สระบุรี,0,5,0,4,0,0
2020-12-15,สระแก้ว,0,10,0,4,0,0
2020-12-15,สิงห์บุรี,0,1,0,1,0,0
2020-12-15,สุพรรณบุรี,0,6,0,6,0,0
2020-12-15,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-15,สุรินทร์,0,9,0,8,0,1
2020-12-15,สุโขทัย,0,3,0,3,0,0
2020-12-15,หนองคาย,0,3,0,3,0,0
2020-12-15,หนองบัวลำภู,0,3,0,3,0,0
2020-12-15,อำนาจเจริญ,0,2,0,1,0,0
2020-12-15,อุดรธานี,0,10,0,8,0,0
2020-12-15,อุตรดิตถ์,0,3,0,2,0,0
2020-12-15,อุทัยธานี,0,1,0,1,0,0
2020-12-15,อุบลราชธานี,0,15,0,13,0,0
2020-12-15,อ่างทอง,0,0,0,0,0,0
2020-12-15,เชียงราย,0,61,0,9,0,0
2020-12-15,เชียงใหม่,0,46,0,35,0,1
2020-12-15,เพชรบุรี,0,2,0,2,0,0
2020-12-15,เพชรบูรณ์,0,3,0,2,0,0
2020-12-15,เลย,0,5,0,5,0,0
2020-12-15,แพร่,0,1,0,1,0,0
2020-12-15,แม่ฮ่องสอน,0,5,0,3,0,0
2020-12-15,ไม่ระบุ,0,11,0,0,0,0
2020-12-16,กระบี่,0,21,0,14,0,0
2020-12-16,กรุงเทพมหานคร,8,2070,0,1309,0,25
2020-12-16,กาญจนบุรี,0,9,0,7,0,0
2020-12-16,กาฬสินธุ์,0,3,0,3,0,0
2020-12-16,กำแพงเพชร,0,0,0,0,0,0
2020-12-16,ขอนแก่น,0,6,0,5,0,0
2020-12-16,จันทบุรี,0,3,0,2,0,0
2020-12-16,ฉะเชิงเทรา,0,17,0,15,0,1
2020-12-16,ชลบุรี,4,483,0,71,0,3
2020-12-16,ชัยนาท,0,0,0,0,0,0
2020-12-16,ชัยภูมิ,0,3,0,2,0,0
2020-12-16,ชุมพร,0,21,0,21,0,3
2020-12-16,ตรัง,0,7,0,5,0,0
2020-12-16,ตราด,0,0,0,0,0,0
2020-12-16,ตาก,0,16,0,5,0,0
2020-12-16,นครนายก,0,2,0,2,0,0
2020-12-16,นครปฐม,0,22,0,18,0,0
2020-12-16,นครพนม,0,2,0,2,0,0
2020-12-16,นครราชสีมา,0,19,0,17,0,0
2020-12-16,นครศรีธรรมราช,0,12,0,10,0,1
2020-12-16,นครสวรรค์,0,9,0,5,0,0
2020-12-16,นนทบุรี,0,204,0,143,0,3
2020-12-16,นราธิวาส,0,43,0,17,0,2
2020-12-16,น่าน,0,0,0,0,0,0
2020-12-16,บึงกาฬ,0,0,0,0,0,0
2020-12-16,บุรีรัมย์,0,14,0,10,0,1
2020-12-16,ปทุมธานี,0,44,0,37,0,2
2020-12-16,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-12-16,ปราจีนบุรี,0,9,0,8,0,1
2020-12-16,ปัตตานี,0,94,0,54,0,1
2020-12-16,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-12-16,พะเยา,0,4,0,3,0,1
2020-12-16,พังงา,0,2,0,2,0,0
2020-12-16,พัทลุง,0,14,0,14,0,0
2020-12-16,พิจิตร,0,1,0,0,0,0
2020-12-16,พิษณุโลก,0,6,0,5,0,0
2020-12-16,ภูเก็ต,0,228,0,209,0,3
2020-12-16,มหาสารคาม,0,1,0,1,0,1
2020-12-16,มุกดาหาร,0,4,0,4,0,0
2020-12-16,ยะลา,0,135,0,89,0,2
2020-12-16,ยโสธร,0,1,0,0,0,0
2020-12-16,ระนอง,0,0,0,0,0,0
2020-12-16,ระยอง,0,6,0,5,0,0
2020-12-16,ราชบุรี,0,8,0,4,0,0
2020-12-16,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-16,ลพบุรี,0,2,0,2,0,0
2020-12-16,ลำปาง,0,4,0,4,0,0
2020-12-16,ลำพูน,0,4,0,4,0,0
2020-12-16,ศรีสะเกษ,0,8,0,7,0,0
2020-12-16,สกลนคร,0,1,0,1,0,0
2020-12-16,สงขลา,0,134,0,84,0,0
2020-12-16,สตูล,0,18,0,0,0,0
2020-12-16,สมุทรปราการ,0,281,0,81,0,4
2020-12-16,สมุทรสงคราม,0,1,0,1,0,0
2020-12-16,สมุทรสาคร,0,14,0,14,0,1
2020-12-16,สระบุรี,0,5,0,4,0,0
2020-12-16,สระแก้ว,0,10,0,4,0,0
2020-12-16,สิงห์บุรี,0,1,0,1,0,0
2020-12-16,สุพรรณบุรี,0,6,0,6,0,0
2020-12-16,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-16,สุรินทร์,0,9,0,8,0,1
2020-12-16,สุโขทัย,0,3,0,3,0,0
2020-12-16,หนองคาย,0,3,0,3,0,0
2020-12-16,หนองบัวลำภู,0,3,0,3,0,0
2020-12-16,อำนาจเจริญ,0,2,0,1,0,0
2020-12-16,อุดรธานี,0,10,0,8,0,0
2020-12-16,อุตรดิตถ์,0,3,0,2,0,0
2020-12-16,อุทัยธานี,0,1,0,1,0,0
2020-12-16,อุบลราชธานี,0,15,0,13,0,0
2020-12-16,อ่างทอง,0,0,0,0,0,0
2020-12-16,เชียงราย,3,64,0,9,0,0
2020-12-16,เชียงใหม่,0,46,0,35,0,1
2020-12-16,เพชรบุรี,0,2,0,2,0,0
2020-12-16,เพชรบูรณ์,0,3,0,2,0,0
2020-12-16,เลย,0,5,0,5,0,0
2020-12-16,แพร่,0,1,0,1,0,0
2020-12-16,แม่ฮ่องสอน,0,5,0,3,0,0
2020-12-16,ไม่ระบุ,0,11,0,0,0,0
2020-12-17,กระบี่,0,21,0,14,0,0
2020-12-17,กรุงเทพมหานคร,11,2081,0,1309,0,25
2020-12-17,กาญจนบุรี,0,9,0,7,0,0
2020-12-17,กาฬสินธุ์,0,3,0,3,0,0
2020-12-17,กำแพงเพชร,0,0,0,0,0,0
2020-12-17,ขอนแก่น,0,6,0,5,0,0
2020-12-17,จันทบุรี,0,3,0,2,0,0
2020-12-17,ฉะเชิงเทรา,0,17,0,15,0,1
2020-12-17,ชลบุรี,8,491,0,71,0,3
2020-12-17,ชัยนาท,0,0,0,0,0,0
2020-12-17,ชัยภูมิ,0,3,0,2,0,0
2020-12-17,ชุมพร,0,21,0,21,0,3
2020-12-17,ตรัง,0,7,0,5,0,0
2020-12-17,ตราด,0,0,0,0,0,0
2020-12-17,ตาก,0,16,0,5,0,0
2020-12-17,นครนายก,0,2,0,2,0,0
2020-12-17,นครปฐม,0,22,0,18,0,0
2020-12-17,นครพนม,0,2,0,2,0,0
2020-12-17,นครราชสีมา,0,19,0,17,0,0
2020-12-17,นครศรีธรรมราช,0,12,0,10,0,1
2020-12-17,นครสวรรค์,0,9,0,5,0,0
2020-12-17,นนทบุรี,0,204,0,143,0,3
2020-12-17,นราธิวาส,0,43,0,17,0,2
2020-12-17,น่าน,0,0,0,0,0,0
2020-12-17,บึงกาฬ,0,0,0,0,0,0
2020-12-17,บุรีรัมย์,0,14,0,10,0,1
2020-12-17,ปทุมธานี,0,44,0,37,0,2
2020-12-17,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-12-17,ปราจีนบุรี,0,9,0,8,0,1
2020-12-17,ปัตตานี,0,94,0,54,0,1
2020-12-17,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-12-17,พะเยา,0,4,0,3,0,1
2020-12-17,พังงา,0,2,0,2,0,0
2020-12-17,พัทลุง,0,14,0,14,0,0
2020-12-17,พิจิตร,0,1,0,0,0,0
2020-12-17,พิษณุโลก,0,6,0,5,0,0
2020-12-17,ภูเก็ต,0,228,0,209,0,3
2020-12-17,มหาสารคาม,0,1,0,1,0,1
2020-12-17,มุกดาหาร,0,4,0,4,0,0
2020-12-17,ยะลา,0,135,0,89,0,2
2020-12-17,ยโสธร,0,1,0,0,0,0
2020-12-17,ระนอง,0,0,0,0,0,0
2020-12-17,ระยอง,0,6,0,5,0,0
2020-12-17,ราชบุรี,0,8,0,4,0,0
2020-12-17,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-17,ลพบุรี,0,2,0,2,0,0
2020-12-17,ลำปาง,0,4,0,4,0,0
2020-12-17,ลำพูน,0,4,0,4,0,0
2020-12-17,ศรีสะเกษ,0,8,0,7,0,0
2020-12-17,สกลนคร,0,1,0,1,0,0
2020-12-17,สงขลา,0,134,0,84,0,0
2020-12-17,สตูล,0,18,0,0,0,0
2020-12-17,สมุทรปราการ,1,282,0,81,0,4
2020-12-17,สมุทรสงคราม,0,1,0,1,0,0
2020-12-17,สมุทรสาคร,0,14,0,14,0,1
2020-12-17,สระบุรี,0,5,0,4,0,0
2020-12-17,สระแก้ว,0,10,0,4,0,0
2020-12-17,สิงห์บุรี,0,1,0,1,0,0
2020-12-17,สุพรรณบุรี,0,6,0,6,0,0
2020-12-17,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-17,สุรินทร์,0,9,0,8,0,1
2020-12-17,สุโขทัย,0,3,0,3,0,0
2020-12-17,หนองคาย,0,3,0,3,0,0
2020-12-17,หนองบัวลำภู,0,3,0,3,0,0
2020-12-17,อำนาจเจริญ,0,2,0,1,0,0
2020-12-17,อุดรธานี,0,10,0,8,0,0
2020-12-17,อุตรดิตถ์,0,3,0,2,0,0
2020-12-17,อุทัยธานี,0,1,0,1,0,0
2020-12-17,อุบลราชธานี,0,15,0,13,0,0
2020-12-17,อ่างทอง,0,0,0,0,0,0
2020-12-17,เชียงราย,0,64,0,9,0,0
2020-12-17,เชียงใหม่,0,46,0,35,0,1
2020-12-17,เพชรบุรี,0,2,0,2,0,0
2020-12-17,เพชรบูรณ์,0,3,0,2,0,0
2020-12-17,เลย,0,5,0,5,0,0
2020-12-17,แพร่,0,1,0,1,0,0
2020-12-17,แม่ฮ่องสอน,0,5,0,3,0,0
2020-12-17,ไม่ระบุ,0,11,0,0,0,0
2020-12-18,กระบี่,0,21,0,14,0,0
2020-12-18,กรุงเทพมหานคร,6,2087,0,1309,0,25
2020-12-18,กาญจนบุรี,0,9,0,7,0,0
2020-12-18,กาฬสินธุ์,0,3,0,3,0,0
2020-12-18,กำแพงเพชร,0,0,0,0,0,0
2020-12-18,ขอนแก่น,0,6,0,5,0,0
2020-12-18,จันทบุรี,0,3,0,2,0,0
2020-12-18,ฉะเชิงเทรา,0,17,0,15,0,1
2020-12-18,ชลบุรี,5,496,0,71,0,3
2020-12-18,ชัยนาท,0,0,0,0,0,0
2020-12-18,ชัยภูมิ,0,3,0,2,0,0
2020-12-18,ชุมพร,0,21,0,21,0,3
2020-12-18,ตรัง,0,7,0,5,0,0
2020-12-18,ตราด,0,0,0,0,0,0
2020-12-18,ตาก,0,16,0,5,0,0
2020-12-18,นครนายก,0,2,0,2,0,0
2020-12-18,นครปฐม,0,22,0,18,0,0
2020-12-18,นครพนม,0,2,0,2,0,0
2020-12-18,นครราชสีมา,0,19,0,17,0,0
2020-12-18,นครศรีธรรมราช,0,12,0,10,0,1
2020-12-18,นครสวรรค์,0,9,0,5,0,0
2020-12-18,นนทบุรี,0,204,0,143,0,3
2020-12-18,นราธิวาส,0,43,0,17,0,2
2020-12-18,น่าน,0,0,0,0,0,0
2020-12-18,บึงกาฬ,0,0,0,0,0,0
2020-12-18,บุรีรัมย์,0,14,0,10,0,1
2020-12-18,ปทุมธานี,0,44,0,37,0,2
2020-12-18,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-12-18,ปราจีนบุรี,0,9,0,8,0,1
2020-12-18,ปัตตานี,0,94,0,54,0,1
2020-12-18,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-12-18,พะเยา,0,4,0,3,0,1
2020-12-18,พังงา,0,2,0,2,0,0
2020-12-18,พัทลุง,0,14,0,14,0,0
2020-12-18,พิจิตร,0,1,0,0,0,0
2020-12-18,พิษณุโลก,0,6,0,5,0,0
2020-12-18,ภูเก็ต,0,228,0,209,0,3
2020-12-18,มหาสารคาม,0,1,0,1,0,1
2020-12-18,มุกดาหาร,0,4,0,4,0,0
2020-12-18,ยะลา,0,135,0,89,0,2
2020-12-18,ยโสธร,0,1,0,0,0,0
2020-12-18,ระนอง,0,0,0,0,0,0
2020-12-18,ระยอง,0,6,0,5,0,0
2020-12-18,ราชบุรี,0,8,0,4,0,0
2020-12-18,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-18,ลพบุรี,0,2,0,2,0,0
2020-12-18,ลำปาง,0,4,0,4,0,0
2020-12-18,ลำพูน,0,4,0,4,0,0
2020-12-18,ศรีสะเกษ,0,8,0,7,0,0
2020-12-18,สกลนคร,0,1,0,1,0,0
2020-12-18,สงขลา,0,134,0,84,0,0
2020-12-18,สตูล,0,18,0,0,0,0
2020-12-18,สมุทรปราการ,0,282,0,81,0,4
2020-12-18,สมุทรสงคราม,0,1,0,1,0,0
2020-12-18,สมุทรสาคร,1,15,1,15,0,1
2020-12-18,สระบุรี,0,5,0,4,0,0
2020-12-18,สระแก้ว,0,10,0,4,0,0
2020-12-18,สิงห์บุรี,0,1,0,1,0,0
2020-12-18,สุพรรณบุรี,0,6,0,6,0,0
2020-12-18,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-18,สุรินทร์,0,9,0,8,0,1
2020-12-18,สุโขทัย,0,3,0,3,0,0
2020-12-18,หนองคาย,0,3,0,3,0,0
2020-12-18,หนองบัวลำภู,0,3,0,3,0,0
2020-12-18,อำนาจเจริญ,0,2,0,1,0,0
2020-12-18,อุดรธานี,0,10,0,8,0,0
2020-12-18,อุตรดิตถ์,0,3,0,2,0,0
2020-12-18,อุทัยธานี,0,1,0,1,0,0
2020-12-18,อุบลราชธานี,0,15,0,13,0,0
2020-12-18,อ่างทอง,0,0,0,0,0,0
2020-12-18,เชียงราย,4,68,0,9,0,0
2020-12-18,เชียงใหม่,0,46,0,35,0,1
2020-12-18,เพชรบุรี,0,2,0,2,0,0
2020-12-18,เพชรบูรณ์,0,3,0,2,0,0
2020-12-18,เลย,0,5,0,5,0,0
2020-12-18,แพร่,0,1,0,1,0,0
2020-12-18,แม่ฮ่องสอน,0,5,0,3,0,0
2020-12-18,ไม่ระบุ,0,11,0,0,0,0
2020-12-19,กระบี่,0,21,0,14,0,0
2020-12-19,กรุงเทพมหานคร,16,2103,0,1309,0,25
2020-12-19,กาญจนบุรี,0,9,0,7,0,0
2020-12-19,กาฬสินธุ์,0,3,0,3,0,0
2020-12-19,กำแพงเพชร,0,0,0,0,0,0
2020-12-19,ขอนแก่น,0,6,0,5,0,0
2020-12-19,จันทบุรี,0,3,0,2,0,0
2020-12-19,ฉะเชิงเทรา,0,17,0,15,0,1
2020-12-19,ชลบุรี,4,500,0,71,0,3
2020-12-19,ชัยนาท,0,0,0,0,0,0
2020-12-19,ชัยภูมิ,0,3,0,2,0,0
2020-12-19,ชุมพร,0,21,0,21,0,3
2020-12-19,ตรัง,0,7,0,5,0,0
2020-12-19,ตราด,0,0,0,0,0,0
2020-12-19,ตาก,0,16,0,5,0,0
2020-12-19,นครนายก,0,2,0,2,0,0
2020-12-19,นครปฐม,0,22,0,18,0,0
2020-12-19,นครพนม,0,2,0,2,0,0
2020-12-19,นครราชสีมา,0,19,0,17,0,0
2020-12-19,นครศรีธรรมราช,0,12,0,10,0,1
2020-12-19,นครสวรรค์,0,9,0,5,0,0
2020-12-19,นนทบุรี,0,204,0,143,0,3
2020-12-19,นราธิวาส,0,43,0,17,0,2
2020-12-19,น่าน,0,0,0,0,0,0
2020-12-19,บึงกาฬ,0,0,0,0,0,0
2020-12-19,บุรีรัมย์,0,14,0,10,0,1
2020-12-19,ปทุมธานี,0,44,0,37,0,2
2020-12-19,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-12-19,ปราจีนบุรี,0,9,0,8,0,1
2020-12-19,ปัตตานี,0,94,0,54,0,1
2020-12-19,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-12-19,พะเยา,0,4,0,3,0,1
2020-12-19,พังงา,0,2,0,2,0,0
2020-12-19,พัทลุง,0,14,0,14,0,0
2020-12-19,พิจิตร,0,1,0,0,0,0
2020-12-19,พิษณุโลก,0,6,0,5,0,0
2020-12-19,ภูเก็ต,0,228,0,209,0,3
2020-12-19,มหาสารคาม,0,1,0,1,0,1
2020-12-19,มุกดาหาร,0,4,0,4,0,0
2020-12-19,ยะลา,0,135,0,89,0,2
2020-12-19,ยโสธร,0,1,0,0,0,0
2020-12-19,ระนอง,0,0,0,0,0,0
2020-12-19,ระยอง,0,6,0,5,0,0
2020-12-19,ราชบุรี,0,8,0,4,0,0
2020-12-19,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-19,ลพบุรี,0,2,0,2,0,0
2020-12-19,ลำปาง,0,4,0,4,0,0
2020-12-19,ลำพูน,0,4,0,4,0,0
2020-12-19,ศรีสะเกษ,0,8,0,7,0,0
2020-12-19,สกลนคร,0,1,0,1,0,0
2020-12-19,สงขลา,0,134,0,84,0,0
2020-12-19,สตูล,0,18,0,0,0,0
2020-12-19,สมุทรปราการ,2,284,0,81,0,4
2020-12-19,สมุทรสงคราม,0,1,0,1,0,0
2020-12-19,สมุทรสาคร,12,27,12,27,0,1
2020-12-19,สระบุรี,0,5,0,4,0,0
2020-12-19,สระแก้ว,0,10,0,4,0,0
2020-12-19,สิงห์บุรี,0,1,0,1,0,0
2020-12-19,สุพรรณบุรี,0,6,0,6,0,0
2020-12-19,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-19,สุรินทร์,0,9,0,8,0,1
2020-12-19,สุโขทัย,0,3,0,3,0,0
2020-12-19,หนองคาย,0,3,0,3,0,0
2020-12-19,หนองบัวลำภู,0,3,0,3,0,0
2020-12-19,อำนาจเจริญ,0,2,0,1,0,0
2020-12-19,อุดรธานี,0,10,0,8,0,0
2020-12-19,อุตรดิตถ์,0,3,0,2,0,0
2020-12-19,อุทัยธานี,0,1,0,1,0,0
2020-12-19,อุบลราชธานี,0,15,0,13,0,0
2020-12-19,อ่างทอง,0,0,0,0,0,0
2020-12-19,เชียงราย,0,68,0,9,0,0
2020-12-19,เชียงใหม่,0,46,0,35,0,1
2020-12-19,เพชรบุรี,0,2,0,2,0,0
2020-12-19,เพชรบูรณ์,0,3,0,2,0,0
2020-12-19,เลย,0,5,0,5,0,0
2020-12-19,แพร่,0,1,0,1,0,0
2020-12-19,แม่ฮ่องสอน,0,5,0,3,0,0
2020-12-19,ไม่ระบุ,0,11,0,0,0,0
2020-12-20,กระบี่,0,21,0,14,0,0
2020-12-20,กรุงเทพมหานคร,6,2109,2,1311,0,25
2020-12-20,กาญจนบุรี,0,9,0,7,0,0
2020-12-20,กาฬสินธุ์,0,3,0,3,0,0
2020-12-20,กำแพงเพชร,0,0,0,0,0,0
2020-12-20,ขอนแก่น,0,6,0,5,0,0
2020-12-20,จันทบุรี,0,3,0,2,0,0
2020-12-20,ฉะเชิงเทรา,0,17,0,15,0,1
2020-12-20,ชลบุรี,34,534,0,71,0,3
2020-12-20,ชัยนาท,0,0,0,0,0,0
2020-12-20,ชัยภูมิ,0,3,0,2,0,0
2020-12-20,ชุมพร,0,21,0,21,0,3
2020-12-20,ตรัง,0,7,0,5,0,0
2020-12-20,ตราด,0,0,0,0,0,0
2020-12-20,ตาก,0,16,0,5,0,0
2020-12-20,นครนายก,0,2,0,2,0,0
2020-12-20,นครปฐม,0,22,0,18,0,0
2020-12-20,นครพนม,0,2,0,2,0,0
2020-12-20,นครราชสีมา,0,19,0,17,0,0
2020-12-20,นครศรีธรรมราช,0,12,0,10,0,1
2020-12-20,นครสวรรค์,0,9,0,5,0,0
2020-12-20,นนทบุรี,0,204,0,143,0,3
2020-12-20,นราธิวาส,0,43,0,17,0,2
2020-12-20,น่าน,0,0,0,0,0,0
2020-12-20,บึงกาฬ,0,0,0,0,0,0
2020-12-20,บุรีรัมย์,0,14,0,10,0,1
2020-12-20,ปทุมธานี,0,44,0,37,0,2
2020-12-20,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-12-20,ปราจีนบุรี,0,9,0,8,0,1
2020-12-20,ปัตตานี,0,94,0,54,0,1
2020-12-20,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-12-20,พะเยา,0,4,0,3,0,1
2020-12-20,พังงา,0,2,0,2,0,0
2020-12-20,พัทลุง,0,14,0,14,0,0
2020-12-20,พิจิตร,0,1,0,0,0,0
2020-12-20,พิษณุโลก,0,6,0,5,0,0
2020-12-20,ภูเก็ต,0,228,0,209,0,3
2020-12-20,มหาสารคาม,0,1,0,1,0,1
2020-12-20,มุกดาหาร,0,4,0,4,0,0
2020-12-20,ยะลา,0,135,0,89,0,2
2020-12-20,ยโสธร,0,1,0,0,0,0
2020-12-20,ระนอง,0,0,0,0,0,0
2020-12-20,ระยอง,0,6,0,5,0,0
2020-12-20,ราชบุรี,0,8,0,4,0,0
2020-12-20,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-20,ลพบุรี,0,2,0,2,0,0
2020-12-20,ลำปาง,0,4,0,4,0,0
2020-12-20,ลำพูน,0,4,0,4,0,0
2020-12-20,ศรีสะเกษ,0,8,0,7,0,0
2020-12-20,สกลนคร,0,1,0,1,0,0
2020-12-20,สงขลา,0,134,0,84,0,0
2020-12-20,สตูล,0,18,0,0,0,0
2020-12-20,สมุทรปราการ,1,285,0,81,0,4
2020-12-20,สมุทรสงคราม,0,1,0,1,0,0
2020-12-20,สมุทรสาคร,533,560,533,560,0,1
2020-12-20,สระบุรี,0,5,0,4,0,0
2020-12-20,สระแก้ว,0,10,0,4,0,0
2020-12-20,สิงห์บุรี,0,1,0,1,0,0
2020-12-20,สุพรรณบุรี,0,6,0,6,0,0
2020-12-20,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-20,สุรินทร์,0,9,0,8,0,1
2020-12-20,สุโขทัย,0,3,0,3,0,0
2020-12-20,หนองคาย,0,3,0,3,0,0
2020-12-20,หนองบัวลำภู,0,3,0,3,0,0
2020-12-20,อำนาจเจริญ,0,2,0,1,0,0
2020-12-20,อุดรธานี,0,10,0,8,0,0
2020-12-20,อุตรดิตถ์,0,3,0,2,0,0
2020-12-20,อุทัยธานี,0,1,0,1,0,0
2020-12-20,อุบลราชธานี,0,15,0,13,0,0
2020-12-20,อ่างทอง,0,0,0,0,0,0
2020-12-20,เชียงราย,2,70,0,9,0,0
2020-12-20,เชียงใหม่,0,46,0,35,0,1
2020-12-20,เพชรบุรี,0,2,0,2,0,0
2020-12-20,เพชรบูรณ์,0,3,0,2,0,0
2020-12-20,เลย,0,5,0,5,0,0
2020-12-20,แพร่,0,1,0,1,0,0
2020-12-20,แม่ฮ่องสอน,0,5,0,3,0,0
2020-12-20,ไม่ระบุ,0,11,0,0,0,0
2020-12-21,กระบี่,0,21,0,14,0,0
2020-12-21,กรุงเทพมหานคร,4,2113,0,1311,0,25
2020-12-21,กาญจนบุรี,0,9,0,7,0,0
2020-12-21,กาฬสินธุ์,0,3,0,3,0,0
2020-12-21,กำแพงเพชร,0,0,0,0,0,0
2020-12-21,ขอนแก่น,0,6,0,5,0,0
2020-12-21,จันทบุรี,0,3,0,2,0,0
2020-12-21,ฉะเชิงเทรา,0,17,0,15,0,1
2020-12-21,ชลบุรี,2,536,0,71,0,3
2020-12-21,ชัยนาท,0,0,0,0,0,0
2020-12-21,ชัยภูมิ,0,3,0,2,0,0
2020-12-21,ชุมพร,0,21,0,21,0,3
2020-12-21,ตรัง,0,7,0,5,0,0
2020-12-21,ตราด,0,0,0,0,0,0
2020-12-21,ตาก,1,17,1,6,0,0
2020-12-21,นครนายก,0,2,0,2,0,0
2020-12-21,นครปฐม,2,24,2,20,0,0
2020-12-21,นครพนม,0,2,0,2,0,0
2020-12-21,นครราชสีมา,0,19,0,17,0,0
2020-12-21,นครศรีธรรมราช,0,12,0,10,0,1
2020-12-21,นครสวรรค์,0,9,0,5,0,0
2020-12-21,นนทบุรี,1,205,0,143,0,3
2020-12-21,นราธิวาส,0,43,0,17,0,2
2020-12-21,น่าน,0,0,0,0,0,0
2020-12-21,บึงกาฬ,0,0,0,0,0,0
2020-12-21,บุรีรัมย์,0,14,0,10,0,1
2020-12-21,ปทุมธานี,0,44,0,37,0,2
2020-12-21,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-12-21,ปราจีนบุรี,0,9,0,8,0,1
2020-12-21,ปัตตานี,0,94,0,54,0,1
2020-12-21,พระนครศรีอยุธยา,1,5,1,4,0,1
2020-12-21,พะเยา,0,4,0,3,0,1
2020-12-21,พังงา,0,2,0,2,0,0
2020-12-21,พัทลุง,0,14,0,14,0,0
2020-12-21,พิจิตร,0,1,0,0,0,0
2020-12-21,พิษณุโลก,0,6,0,5,0,0
2020-12-21,ภูเก็ต,0,228,0,209,0,3
2020-12-21,มหาสารคาม,0,1,0,1,0,1
2020-12-21,มุกดาหาร,0,4,0,4,0,0
2020-12-21,ยะลา,0,135,0,89,0,2
2020-12-21,ยโสธร,0,1,0,0,0,0
2020-12-21,ระนอง,0,0,0,0,0,0
2020-12-21,ระยอง,0,6,0,5,0,0
2020-12-21,ราชบุรี,0,8,0,4,0,0
2020-12-21,ร้อยเอ็ด,0,3,0,3,0,0
2020-12-21,ลพบุรี,0,2,0,2,0,0
2020-12-21,ลำปาง,0,4,0,4,0,0
2020-12-21,ลำพูน,0,4,0,4,0,0
2020-12-21,ศรีสะเกษ,0,8,0,7,0,0
2020-12-21,สกลนคร,0,1,0,1,0,0
2020-12-21,สงขลา,0,134,0,84,0,0
2020-12-21,สตูล,0,18,0,0,0,0
2020-12-21,สมุทรปราการ,4,289,3,84,0,4
2020-12-21,สมุทรสงคราม,0,1,0,1,0,0
2020-12-21,สมุทรสาคร,367,927,367,927,0,1
2020-12-21,สระบุรี,0,5,0,4,0,0
2020-12-21,สระแก้ว,0,10,0,4,0,0
2020-12-21,สิงห์บุรี,0,1,0,1,0,0
2020-12-21,สุพรรณบุรี,0,6,0,6,0,0
2020-12-21,สุราษฎร์ธานี,0,19,0,16,0,0
2020-12-21,สุรินทร์,0,9,0,8,0,1
2020-12-21,สุโขทัย,0,3,0,3,0,0
2020-12-21,หนองคาย,0,3,0,3,0,0
2020-12-21,หนองบัวลำภู,0,3,0,3,0,0
2020-12-21,อำนาจเจริญ,0,2,0,1,0,0
2020-12-21,อุดรธานี,0,10,0,8,0,0
